"opportunity_id","sales_agent","product","account","deal_stage","engage_date","close_date","close_value","sale_cycle_duration","manager","regional_office","team_id","series","sales_price","quarter","sales_variance","sales_variance_status"
"0XMB83YO","Kami Bicknell","GTX Plus Pro","Scotfind","Won","2017-02-07","2017-05-15",5401.0,97,"Summer Sewald","West",6,"GTX",5482,2,-81,"Negative Variance"
"4TEO0LE1","Marty Freudenburg","GTX Plus Basic","Konmatfix","Won","2017-02-07","2017-03-28",1062.0,49,"Melvin Marxen","Central",4,"GTX",1096,1,-34,"Negative Variance"
"5P82H5AA","Reed Clapper","MG Advanced","Zotware","Won","2017-02-07","2017-03-23",3695.0,44,"Rocco Neubert","East",5,"MG",3393,1,302,"Positive Variance"
"BN8UTT8O","Rosie Papadopoulos","MG Special","Condax","Lost","2017-02-07","2017-06-04",0.0,117,"Cara Losch","East",1,"MG",55,2,-55,"Negative Variance"
"V751HK8R","Versie Hillebrand","MG Special","Finhigh","Won","2017-02-07","2017-06-03",60.0,116,"Dustin Brinkmann","Central",3,"MG",55,2,5,"Positive Variance"
"H4TBCR80","Vicki Laflamme","GTX Pro","Groovestreet","Lost","2017-02-07","2017-05-28",0.0,110,"Celia Rouche","West",2,"GTX",4821,2,-4821,"Negative Variance"
"QWL218JV","Vicki Laflamme","MG Advanced","Singletechno","Won","2017-02-07","2017-06-13",2919.0,126,"Celia Rouche","West",2,"MG",3393,2,-474,"Negative Variance"
"12M4HB7G","Cassey Cress","GTX Basic","Plussunin","Won","2017-02-08","2017-05-01",623.0,82,"Rocco Neubert","East",5,"GTX",550,2,73,"Positive Variance"
"1XVTUE5J","Corliss Cosme","MG Special","Umbrella Corporation","Lost","2017-02-08","2017-03-31",0.0,51,"Cara Losch","East",1,"MG",55,1,-55,"Negative Variance"
"3VKO28KR","Darcel Schlecht","MG Advanced","Scottech","Lost","2017-02-08","2017-05-04",0.0,85,"Melvin Marxen","Central",4,"MG",3393,2,-3393,"Negative Variance"
"5IES0B4B","James Ascencio","MG Special","Scotfind","Won","2017-02-08","2017-05-04",49.0,85,"Summer Sewald","West",6,"MG",55,2,-6,"Negative Variance"
"HUFYU0AT","Jonathan Berthelot","GTX Basic","Stanredtax","Lost","2017-02-08","2017-05-24",0.0,105,"Melvin Marxen","Central",4,"GTX",550,2,-550,"Negative Variance"
"GMI6XZ4O","Jonathan Berthelot","GTX Basic","Codehow","Won","2017-02-08","2017-05-04",612.0,85,"Melvin Marxen","Central",4,"GTX",550,2,62,"Positive Variance"
"YOQCQ4UO","Kami Bicknell","GTX Basic","Hottechi","Won","2017-02-08","2017-03-18",534.0,38,"Summer Sewald","West",6,"GTX",550,1,-16,"Negative Variance"
"KOZTDBJ5","Kami Bicknell","GTX Plus Basic","Condax","Won","2017-02-08","2017-06-07",1103.0,119,"Summer Sewald","West",6,"GTX",1096,2,7,"Positive Variance"
"8NMPO9K3","Lajuana Vencill","GTX Basic","Conecom","Won","2017-02-08","2017-05-10",582.0,91,"Dustin Brinkmann","Central",3,"GTX",550,2,32,"Positive Variance"
"PU7GV4MK","Marty Freudenburg","MG Advanced","Condax","Lost","2017-02-08","2017-05-13",0.0,94,"Melvin Marxen","Central",4,"MG",3393,2,-3393,"Negative Variance"
"RCQDGE4W","Marty Freudenburg","GTX Plus Pro","Cancity","Won","2017-02-08","2017-05-04",6292.0,85,"Melvin Marxen","Central",4,"GTX",5482,2,810,"Positive Variance"
"ZT832XIR","Niesha Huffines","MG Special","Funholding","Lost","2017-02-08","2017-06-25",0.0,137,"Melvin Marxen","Central",4,"MG",55,2,-55,"Negative Variance"
"I995O4XJ","Rosalina Dieter","MG Special","Groovestreet","Won","2017-02-08","2017-05-24",63.0,105,"Celia Rouche","West",2,"MG",55,2,8,"Positive Variance"
"EOXZGSX9","Versie Hillebrand","MG Advanced","Globex Corporation","Won","2017-02-08","2017-05-13",3522.0,94,"Dustin Brinkmann","Central",3,"MG",3393,2,129,"Positive Variance"
"PW5OGY78","Vicki Laflamme","MG Special","Konex","Lost","2017-02-08","2017-05-29",0.0,110,"Celia Rouche","West",2,"MG",55,2,-55,"Negative Variance"
"NJCSG7MX","Vicki Laflamme","GTX Basic","Plexzap","Won","2017-02-08","2017-05-04",532.0,85,"Celia Rouche","West",2,"GTX",550,2,-18,"Negative Variance"
"ZYRF768H","Violet Mclelland","MG Special","Iselectrics","Lost","2017-02-08","2017-05-04",0.0,85,"Cara Losch","East",1,"MG",55,2,-55,"Negative Variance"
"5Q8BQ64R","Wilburn Farren","MG Advanced","Kinnamplus","Won","2017-02-08","2017-05-22",3645.0,103,"Cara Losch","East",1,"MG",3393,2,252,"Positive Variance"
"ZNNBFAKF","Zane Levy","GTX Pro","Y-corporation","Lost","2017-02-08","2017-05-10",0.0,91,"Summer Sewald","West",6,"GTX",4821,2,-4821,"Negative Variance"
"L47EPGVT","Anna Snelling","GTX Plus Pro","Gogozoom","Won","2017-02-09","2017-03-01",4760.0,20,"Dustin Brinkmann","Central",3,"GTX",5482,1,-722,"Negative Variance"
"9GENDMWA","Corliss Cosme","GTX Basic","Betasoloin","Won","2017-02-09","2017-05-25",603.0,105,"Cara Losch","East",1,"GTX",550,2,53,"Positive Variance"
"DHACLHPS","Daniell Hammack","GTX Basic","Bioplex","Lost","2017-02-09","2017-05-22",0.0,102,"Rocco Neubert","East",5,"GTX",550,2,-550,"Negative Variance"
"GKLE0CDI","Daniell Hammack","MG Advanced","Yearin","Won","2017-02-09","2017-03-02",3249.0,21,"Rocco Neubert","East",5,"MG",3393,1,-144,"Negative Variance"
"E9DJS1D8","Darcel Schlecht","GTX Pro","Dontechi","Lost","2017-02-09","2017-03-17",0.0,36,"Melvin Marxen","Central",4,"GTX",4821,1,-4821,"Negative Variance"
"22ZJM20V","Darcel Schlecht","GTX Pro","Statholdings","Lost","2017-02-09","2017-05-18",0.0,98,"Melvin Marxen","Central",4,"GTX",4821,2,-4821,"Negative Variance"
"C47Z92AG","Darcel Schlecht","GTX Pro","Zumgoity","Lost","2017-02-09","2017-05-09",0.0,89,"Melvin Marxen","Central",4,"GTX",4821,2,-4821,"Negative Variance"
"XT9YNOV2","Donn Cantrell","GTX Plus Pro","Acme Corporation","Won","2017-02-09","2017-06-11",5724.0,122,"Rocco Neubert","East",5,"GTX",5482,2,242,"Positive Variance"
"TMZQX7F8","Hayden Neloms","GTX Plus Basic","Groovestreet","Lost","2017-02-09","2017-05-02",0.0,82,"Celia Rouche","West",2,"GTX",1096,2,-1096,"Negative Variance"
"5JHSTFEZ","Hayden Neloms","GTX Plus Basic","Plexzap","Lost","2017-02-09","2017-05-11",0.0,91,"Celia Rouche","West",2,"GTX",1096,2,-1096,"Negative Variance"
"BAOSO1I2","Kary Hendrixson","GTX Basic","Faxquote","Won","2017-02-09","2017-05-02",516.0,82,"Summer Sewald","West",6,"GTX",550,2,-34,"Negative Variance"
"IZDF2RTL","Marty Freudenburg","GTX Plus Basic","Rangreen","Won","2017-02-09","2017-05-27",1050.0,107,"Melvin Marxen","Central",4,"GTX",1096,2,-46,"Negative Variance"
"F61DLVRS","Maureen Marcano","GTX Plus Pro","Plexzap","Won","2017-02-09","2017-05-23",4519.0,103,"Summer Sewald","West",6,"GTX",5482,2,-963,"Negative Variance"
"80F0J70G","Niesha Huffines","GTX Basic","Funholding","Lost","2017-02-09","2017-05-25",0.0,105,"Melvin Marxen","Central",4,"GTX",550,2,-550,"Negative Variance"
"S9W53L4L","Niesha Huffines","GTX Basic","Dontechi","Won","2017-02-09","2017-06-05",672.0,116,"Melvin Marxen","Central",4,"GTX",550,2,122,"Positive Variance"
"12OQKSVK","Reed Clapper","GTX Plus Basic","Mathtouch","Won","2017-02-09","2017-03-20",896.0,39,"Rocco Neubert","East",5,"GTX",1096,1,-200,"Negative Variance"
"VC94R5H8","Vicki Laflamme","GTX Basic","Konex","Won","2017-02-09","2017-03-23",587.0,42,"Celia Rouche","West",2,"GTX",550,1,37,"Positive Variance"
"XTKIX6I4","Vicki Laflamme","MG Advanced","Sonron","Won","2017-02-09","2017-06-13",3426.0,124,"Celia Rouche","West",2,"MG",3393,2,33,"Positive Variance"
"MSE1UXKU","Cassey Cress","GTX Pro","Ontomedia","Won","2017-02-10","2017-03-20",5021.0,38,"Rocco Neubert","East",5,"GTX",4821,1,200,"Positive Variance"
"HM334UL2","Darcel Schlecht","GTX Plus Basic","Rangreen","Won","2017-02-10","2017-03-30",1126.0,48,"Melvin Marxen","Central",4,"GTX",1096,1,30,"Positive Variance"
"L4124UJG","Donn Cantrell","GTX Pro","Umbrella Corporation","Won","2017-02-10","2017-05-15",5473.0,94,"Rocco Neubert","East",5,"GTX",4821,2,652,"Positive Variance"
"DR2QE1RW","Elease Gluck","MG Special","Sunnamplex","Lost","2017-02-10","2017-05-30",0.0,109,"Celia Rouche","West",2,"MG",55,2,-55,"Negative Variance"
"FD8YL177","Elease Gluck","MG Special","Rantouch","Won","2017-02-10","2017-05-09",51.0,88,"Celia Rouche","West",2,"MG",55,2,-4,"Negative Variance"
"UU21EYFN","Kami Bicknell","GTX Basic","Sonron","Won","2017-02-10","2017-03-06",563.0,24,"Summer Sewald","West",6,"GTX",550,1,13,"Positive Variance"
"OBDRD0AD","Lajuana Vencill","GTX Basic","Isdom","Lost","2017-02-10","2017-05-26",0.0,105,"Dustin Brinkmann","Central",3,"GTX",550,2,-550,"Negative Variance"
"NSGEM06J","Reed Clapper","GTX Basic","Opentech","Lost","2017-02-10","2017-05-14",0.0,93,"Rocco Neubert","East",5,"GTX",550,2,-550,"Negative Variance"
"QSQ42Q6M","Reed Clapper","MG Advanced","Kan-code","Won","2017-02-10","2017-06-15",2928.0,125,"Rocco Neubert","East",5,"MG",3393,2,-465,"Negative Variance"
"PCBA3KAV","Reed Clapper","MG Advanced","Zathunicon","Won","2017-02-10","2017-06-05",3618.0,115,"Rocco Neubert","East",5,"MG",3393,2,225,"Positive Variance"
"ZBBMGEV4","Darcel Schlecht","GTX Plus Basic","Inity","Won","2017-02-11","2017-05-16",1189.0,94,"Melvin Marxen","Central",4,"GTX",1096,2,93,"Positive Variance"
"TYSORYA9","Donn Cantrell","GTX Basic","Donquadtech","Lost","2017-02-11","2017-05-07",0.0,85,"Rocco Neubert","East",5,"GTX",550,2,-550,"Negative Variance"
"ULVXOPG3","Elease Gluck","MG Special","Hatfan","Won","2017-02-11","2017-05-22",60.0,100,"Celia Rouche","West",2,"MG",55,2,5,"Positive Variance"
"G0R305KO","Jonathan Berthelot","GTX Plus Basic","Statholdings","Lost","2017-02-11","2017-05-11",0.0,89,"Melvin Marxen","Central",4,"GTX",1096,2,-1096,"Negative Variance"
"ZDZGCWX7","Kami Bicknell","GTX Basic","Cheers","Won","2017-02-11","2017-06-22",545.0,131,"Summer Sewald","West",6,"GTX",550,2,-5,"Negative Variance"
"PQJZ5Z3R","Kami Bicknell","MG Advanced","Labdrill","Won","2017-02-11","2017-05-12",3035.0,90,"Summer Sewald","West",6,"MG",3393,2,-358,"Negative Variance"
"7KXTF2Q6","Kary Hendrixson","GTX Basic","Konex","Won","2017-02-11","2017-06-23",584.0,132,"Summer Sewald","West",6,"GTX",550,2,34,"Positive Variance"
"WZVE1NTM","Markita Hansen","MG Special","Scotfind","Lost","2017-02-11","2017-05-15",0.0,93,"Celia Rouche","West",2,"MG",55,2,-55,"Negative Variance"
"M6UEZLOQ","Maureen Marcano","GTX Plus Basic","Cheers","Won","2017-02-11","2017-06-23",1069.0,132,"Summer Sewald","West",6,"GTX",1096,2,-27,"Negative Variance"
"D6T5MM04","Maureen Marcano","GTX Plus Basic","Xx-holding","Won","2017-02-11","2017-06-22",1035.0,131,"Summer Sewald","West",6,"GTX",1096,2,-61,"Negative Variance"
"9GCJGVY7","Rosie Papadopoulos","GTX Pro","Ganjaflex","Lost","2017-02-11","2017-03-02",0.0,19,"Cara Losch","East",1,"GTX",4821,1,-4821,"Negative Variance"
"5QBQMEY5","Vicki Laflamme","GTX Pro","Scotfind","Won","2017-02-11","2017-03-24",4510.0,41,"Celia Rouche","West",2,"GTX",4821,1,-311,"Negative Variance"
"9JKVM4BK","Violet Mclelland","GTX Plus Basic","Vehement Capital Partners","Lost","2017-02-11","2017-06-05",0.0,114,"Cara Losch","East",1,"GTX",1096,2,-1096,"Negative Variance"
"14PBBHSE","Violet Mclelland","MG Special","Zotware","Won","2017-02-11","2017-05-08",49.0,86,"Cara Losch","East",1,"MG",55,2,-6,"Negative Variance"
"P1KS5YFX","Anna Snelling","MG Special","Rundofase","Won","2017-02-12","2017-06-07",59.0,115,"Dustin Brinkmann","Central",3,"MG",55,2,4,"Positive Variance"
"7R4VL3Q8","Cassey Cress","GTX Pro","Kan-code","Won","2017-02-12","2017-03-04",4705.0,20,"Rocco Neubert","East",5,"GTX",4821,1,-116,"Negative Variance"
"3MNZF5ZK","Cecily Lampkin","GTX Plus Pro","Zumgoity","Won","2017-02-12","2017-06-03",5148.0,111,"Dustin Brinkmann","Central",3,"GTX",5482,2,-334,"Negative Variance"
"52SANIGE","Corliss Cosme","GTX Pro","Ganjaflex","Won","2017-02-12","2017-05-08",4833.0,85,"Cara Losch","East",1,"GTX",4821,2,12,"Positive Variance"
"73SY9EU8","Daniell Hammack","GTX Pro","Mathtouch","Won","2017-02-12","2017-05-31",4664.0,108,"Rocco Neubert","East",5,"GTX",4821,2,-157,"Negative Variance"
"HVM656P3","Donn Cantrell","GTX Basic","Plussunin","Won","2017-02-12","2017-05-12",475.0,89,"Rocco Neubert","East",5,"GTX",550,2,-75,"Negative Variance"
"U2SW8DT1","Hayden Neloms","MG Advanced","Labdrill","Won","2017-02-12","2017-06-13",3807.0,121,"Celia Rouche","West",2,"MG",3393,2,414,"Positive Variance"
"XMH4CH4Q","Jonathan Berthelot","GTX Basic","Stanredtax","Won","2017-02-12","2017-05-21",518.0,98,"Melvin Marxen","Central",4,"GTX",550,2,-32,"Negative Variance"
"UNLIS3RY","Kami Bicknell","GTX Plus Basic","Dalttechnology","Won","2017-02-12","2017-05-09",1050.0,86,"Summer Sewald","West",6,"GTX",1096,2,-46,"Negative Variance"
"GVFQXZLL","Maureen Marcano","GTX Pro","Y-corporation","Won","2017-02-12","2017-05-24",4596.0,101,"Summer Sewald","West",6,"GTX",4821,2,-225,"Negative Variance"
"NRYC7T45","Zane Levy","GTX Basic","Y-corporation","Won","2017-02-12","2017-05-05",618.0,82,"Summer Sewald","West",6,"GTX",550,2,68,"Positive Variance"
"ZVR3I3F0","Zane Levy","MG Advanced","Singletechno","Won","2017-02-12","2017-05-02",3460.0,79,"Summer Sewald","West",6,"MG",3393,2,67,"Positive Variance"
"2TKQ8B78","Daniell Hammack","GTX Plus Pro","Ontomedia","Won","2017-02-13","2017-05-21",5751.0,97,"Rocco Neubert","East",5,"GTX",5482,2,269,"Positive Variance"
"OZ5O64KJ","Darcel Schlecht","GTX Plus Pro","Konmatfix","Won","2017-02-13","2017-05-28",5639.0,104,"Melvin Marxen","Central",4,"GTX",5482,2,157,"Positive Variance"
"WXCW16QT","Donn Cantrell","GTX Plus Pro","Bioplex","Lost","2017-02-13","2017-06-02",0.0,109,"Rocco Neubert","East",5,"GTX",5482,2,-5482,"Negative Variance"
"UCXCUP1U","Garret Kinder","GTX Plus Pro","Zencorporation","Won","2017-02-13","2017-05-18",4766.0,94,"Cara Losch","East",1,"GTX",5482,2,-716,"Negative Variance"
"9ERRIZKG","Kami Bicknell","GTX Plus Basic","Scotfind","Lost","2017-02-13","2017-05-09",0.0,85,"Summer Sewald","West",6,"GTX",1096,2,-1096,"Negative Variance"
"CKLYIFLY","Kary Hendrixson","GTX Basic","Singletechno","Won","2017-02-13","2017-05-11",589.0,87,"Summer Sewald","West",6,"GTX",550,2,39,"Positive Variance"
"6VDLCBYU","Marty Freudenburg","GTX Plus Pro","Finhigh","Lost","2017-02-13","2017-05-31",0.0,107,"Melvin Marxen","Central",4,"GTX",5482,2,-5482,"Negative Variance"
"XYBPUC2H","Moses Frase","GTX Basic","Hottechi","Lost","2017-02-13","2017-05-16",0.0,92,"Dustin Brinkmann","Central",3,"GTX",550,2,-550,"Negative Variance"
"I3MC9XZC","Violet Mclelland","GTX Basic","Massive Dynamic","Won","2017-02-13","2017-05-18",533.0,94,"Cara Losch","East",1,"GTX",550,2,-17,"Negative Variance"
"L5T2HKKO","Anna Snelling","GTX Basic","Conecom","Lost","2017-02-14","2017-05-05",0.0,80,"Dustin Brinkmann","Central",3,"GTX",550,2,-550,"Negative Variance"
"6CEEGQ8I","Anna Snelling","MG Special","Domzoom","Won","2017-02-14","2017-05-30",63.0,105,"Dustin Brinkmann","Central",3,"MG",55,2,8,"Positive Variance"
"P2LY9NFN","Cassey Cress","GTX Pro","Bioplex","Won","2017-02-14","2017-05-08",4942.0,83,"Rocco Neubert","East",5,"GTX",4821,2,121,"Positive Variance"
"94GCWI08","Darcel Schlecht","GTX Pro","dambase","Won","2017-02-14","2017-06-12",4650.0,118,"Melvin Marxen","Central",4,"GTX",4821,2,-171,"Negative Variance"
"GUMQTC3J","Darcel Schlecht","GTX Pro","Konmatfix","Won","2017-02-14","2017-06-16",4829.0,122,"Melvin Marxen","Central",4,"GTX",4821,2,8,"Positive Variance"
"U64RT0UF","Donn Cantrell","GTX Plus Basic","Betasoloin","Won","2017-02-14","2017-05-29",987.0,104,"Rocco Neubert","East",5,"GTX",1096,2,-109,"Negative Variance"
"RWGSCFHR","Donn Cantrell","GTX Plus Pro","Gekko & Co","Won","2017-02-14","2017-03-02",4246.0,16,"Rocco Neubert","East",5,"GTX",5482,1,-1236,"Negative Variance"
"GEBVQH17","Donn Cantrell","GTX Plus Pro","Iselectrics","Won","2017-02-14","2017-05-06",5702.0,81,"Rocco Neubert","East",5,"GTX",5482,2,220,"Positive Variance"
"3OVJXUSB","Donn Cantrell","MG Advanced","Silis","Won","2017-02-14","2017-06-14",2981.0,120,"Rocco Neubert","East",5,"MG",3393,2,-412,"Negative Variance"
"KQPY8LLI","Gladys Colclough","MG Advanced","Hottechi","Lost","2017-02-14","2017-05-13",0.0,88,"Melvin Marxen","Central",4,"MG",3393,2,-3393,"Negative Variance"
"DC7COE9W","Hayden Neloms","MG Advanced","Konex","Won","2017-02-14","2017-05-01",2873.0,76,"Celia Rouche","West",2,"MG",3393,2,-520,"Negative Variance"
"3LED0EK3","Jonathan Berthelot","MG Advanced","Treequote","Lost","2017-02-14","2017-05-11",0.0,86,"Melvin Marxen","Central",4,"MG",3393,2,-3393,"Negative Variance"
"G4MKT3AE","Rosie Papadopoulos","MG Special","The New York Inquirer","Lost","2017-02-14","2017-05-07",0.0,82,"Cara Losch","East",1,"MG",55,2,-55,"Negative Variance"
"GQ125FX0","Versie Hillebrand","GTX Basic","Gogozoom","Won","2017-02-14","2017-06-03",528.0,109,"Dustin Brinkmann","Central",3,"GTX",550,2,-22,"Negative Variance"
"JO52QXJ0","Versie Hillebrand","GTX Plus Basic","Scottech","Won","2017-02-14","2017-06-18",1199.0,124,"Dustin Brinkmann","Central",3,"GTX",1096,2,103,"Positive Variance"
"PQ2VF873","Zane Levy","GTX Pro","Zoomit","Lost","2017-02-14","2017-03-01",0.0,15,"Summer Sewald","West",6,"GTX",4821,1,-4821,"Negative Variance"
"N6H58J55","Anna Snelling","GTX Basic","Streethex","Lost","2017-02-15","2017-05-13",0.0,87,"Dustin Brinkmann","Central",3,"GTX",550,2,-550,"Negative Variance"
"WR6Q2X53","Darcel Schlecht","GTX Plus Pro","Streethex","Lost","2017-02-15","2017-05-08",0.0,82,"Melvin Marxen","Central",4,"GTX",5482,2,-5482,"Negative Variance"
"8O1WNJBA","Garret Kinder","GTX Basic","Bluth Company","Lost","2017-02-15","2017-03-23",0.0,36,"Cara Losch","East",1,"GTX",550,1,-550,"Negative Variance"
"X1LAD57Y","Garret Kinder","GTX Plus Pro","Ontomedia","Lost","2017-02-15","2017-03-04",0.0,17,"Cara Losch","East",1,"GTX",5482,1,-5482,"Negative Variance"
"E2NXQUWO","Garret Kinder","MG Advanced","Ganjaflex","Won","2017-02-15","2017-03-06",3507.0,19,"Cara Losch","East",1,"MG",3393,1,114,"Positive Variance"
"MEZLJGRB","James Ascencio","GTX Basic","Fasehatice","Lost","2017-02-15","2017-05-20",0.0,94,"Summer Sewald","West",6,"GTX",550,2,-550,"Negative Variance"
"M1QKPX6R","James Ascencio","GTX Pro","Green-Plus","Won","2017-02-15","2017-05-21",4542.0,95,"Summer Sewald","West",6,"GTX",4821,2,-279,"Negative Variance"
"X6LO8WPD","Jonathan Berthelot","GTX Basic","Globex Corporation","Won","2017-02-15","2017-05-28",505.0,102,"Melvin Marxen","Central",4,"GTX",550,2,-45,"Negative Variance"
"S8WV5MUC","Kary Hendrixson","GTX Plus Basic","Cheers","Lost","2017-02-15","2017-05-07",0.0,81,"Summer Sewald","West",6,"GTX",1096,2,-1096,"Negative Variance"
"R7JI95HZ","Markita Hansen","GTX Pro","Sonron","Lost","2017-02-15","2017-05-31",0.0,105,"Celia Rouche","West",2,"GTX",4821,2,-4821,"Negative Variance"
"CVKLHZEO","Moses Frase","GTX Basic","Genco Pura Olive Oil Company","Won","2017-02-15","2017-05-13",455.0,87,"Dustin Brinkmann","Central",3,"GTX",550,2,-95,"Negative Variance"
"8KJZJFJ1","Reed Clapper","GTX Basic","Initech","Won","2017-02-15","2017-03-03",537.0,16,"Rocco Neubert","East",5,"GTX",550,1,-13,"Negative Variance"
"W560QFJL","Reed Clapper","GTX Plus Basic","Opentech","Won","2017-02-15","2017-03-04",1090.0,17,"Rocco Neubert","East",5,"GTX",1096,1,-6,"Negative Variance"
"TA3PW6ZQ","Versie Hillebrand","MG Advanced","Stanredtax","Lost","2017-02-15","2017-05-24",0.0,98,"Dustin Brinkmann","Central",3,"MG",3393,2,-3393,"Negative Variance"
"2DVE0XCM","Versie Hillebrand","MG Special","Genco Pura Olive Oil Company","Won","2017-02-15","2017-03-17",60.0,30,"Dustin Brinkmann","Central",3,"MG",55,1,5,"Positive Variance"
"L3UMWAX7","Vicki Laflamme","GTX Plus Basic","Faxquote","Lost","2017-02-15","2017-05-17",0.0,91,"Celia Rouche","West",2,"GTX",1096,2,-1096,"Negative Variance"
"VOTOT8MK","Cassey Cress","GTX Plus Pro","Plussunin","Won","2017-02-16","2017-06-15",6509.0,119,"Rocco Neubert","East",5,"GTX",5482,2,1027,"Positive Variance"
"Y3ULGUD8","Cecily Lampkin","GTX Plus Basic","Ron-tech","Won","2017-02-16","2017-05-18",1079.0,91,"Dustin Brinkmann","Central",3,"GTX",1096,2,-17,"Negative Variance"
"7350YGG4","Corliss Cosme","GTX Plus Basic","Silis","Won","2017-02-16","2017-05-29",1111.0,102,"Cara Losch","East",1,"GTX",1096,2,15,"Positive Variance"
"2J16RN99","Donn Cantrell","GTX Pro","Mathtouch","Lost","2017-02-16","2017-05-21",0.0,94,"Rocco Neubert","East",5,"GTX",4821,2,-4821,"Negative Variance"
"BRQRF65L","Donn Cantrell","GTX Basic","Donquadtech","Won","2017-02-16","2017-03-02",462.0,14,"Rocco Neubert","East",5,"GTX",550,1,-88,"Negative Variance"
"LB6XW39X","Donn Cantrell","GTX Basic","Xx-zobam","Won","2017-02-16","2017-03-04",555.0,16,"Rocco Neubert","East",5,"GTX",550,1,5,"Positive Variance"
"WS9CXY7E","Gladys Colclough","GTX Plus Pro","Conecom","Won","2017-02-16","2017-03-01",6719.0,13,"Melvin Marxen","Central",4,"GTX",5482,1,1237,"Positive Variance"
"CK0MDHHM","Hayden Neloms","MG Advanced","Faxquote","Won","2017-02-16","2017-06-02",3281.0,106,"Celia Rouche","West",2,"MG",3393,2,-112,"Negative Variance"
"RNUH1SI8","James Ascencio","MG Advanced","Kan-code","Won","2017-02-16","2017-05-07",3398.0,80,"Summer Sewald","West",6,"MG",3393,2,5,"Positive Variance"
"D54HETSI","Kary Hendrixson","GTX Pro","Hottechi","Lost","2017-02-16","2017-05-14",0.0,87,"Summer Sewald","West",6,"GTX",4821,2,-4821,"Negative Variance"
"JOQQZ5RH","Marty Freudenburg","GTX Basic","Domzoom","Won","2017-02-16","2017-03-01",608.0,13,"Melvin Marxen","Central",4,"GTX",550,1,58,"Positive Variance"
"90V75MDV","Niesha Huffines","GTX Pro","Globex Corporation","Lost","2017-02-16","2017-05-17",0.0,90,"Melvin Marxen","Central",4,"GTX",4821,2,-4821,"Negative Variance"
"LIIBOUUQ","Reed Clapper","GTX Plus Basic","Donquadtech","Won","2017-02-16","2017-05-30",1187.0,103,"Rocco Neubert","East",5,"GTX",1096,2,91,"Positive Variance"
